Save File As,Custom
File Name,longtemp2
Test Time,1000
Show Relative Dose,FALSE
Calibration Factor,1.0
Temperature Correction,0.0
Reference diff Voltage,1000.0
Integrator Mode,TRUE
Integration Time,160
Reset Time,500
Facility,Blue Physics
Investigator,Marcos
Source,Light
Brand,Elekta
Particles,Photons
Energy,6
Dose Rate,300
Gantry,0
Collimator,0
Couch,0
Field Size X1,5.0
Field Size X2,5.0
Field Size Y1,6.4
Field Size Y2,5.0
Ion Chamber,199.5
Setup,SSD
Distance,100
MU,100
PS,57000
Transducer Type,MPPC S13360-1325CS
Sensor Type,Fiber
Sensor Size,3
Fiber Diameter,0.25
Fiber Length,99
Sensor Position X,0.0
Sensor Position Y,0.0
Sensor Position Z,0.0
Reference Fiber Diameter,0.25
Reference Fiber Length,99
Comments,Test
time,temp,ch0,ch1,PS,-12V,5V,10.58V
295.8000,26.3750,-0.0184,0.0030,57.0040,10.6210,5.0182,9.6135
295.9000,26.3750,-0.0169,-0.0135,57.0040,10.6215,5.0181,9.6135
296.0000,26.3750,0.0135,-0.0195,57.0040,10.6210,5.0182,9.6135
296.1000,26.3750,-0.0360,-0.0101,57.0040,10.6210,5.0182,9.6135
296.2000,26.3750,-0.0413,-0.0229,57.0064,10.6210,5.0181,9.6135
296.3000,26.3750,-0.0379,-0.0172,57.0040,10.6210,5.0182,9.6135
296.4000,26.3750,-0.0424,-0.0075,57.0040,10.6210,5.0182,9.6135
296.5000,26.3750,-0.0098,-0.0146,57.0040,10.6210,5.0182,9.6135
296.6000,26.3750,-0.0139,-0.0127,57.0040,10.6215,5.0182,9.6135
296.7000,26.3750,-0.0225,-0.0071,57.0064,10.6215,5.0182,9.6135
296.8000,26.3750,-0.0127,0.0113,57.0040,10.6215,5.0182,9.6135
296.9000,26.4375,-0.0090,-0.0195,57.0064,10.6215,5.0182,9.6135
297.0000,26.4375,-0.0004,-0.0229,57.0040,10.6215,5.0182,9.6135
297.1000,26.4375,-0.0052,-0.0131,57.0040,10.6210,5.0182,9.6135
297.2000,26.4375,0.0034,-0.0109,57.0064,10.6215,5.0182,9.6135
297.3000,26.4375,-0.0011,-0.0075,57.0040,10.6215,5.0184,9.6135
297.4000,26.3750,-0.0229,-0.0124,57.0040,10.6215,5.0182,9.6135
297.5000,26.3750,-0.0195,0.0109,57.0040,10.6215,5.0182,9.6135
297.6000,26.3750,-0.0116,-0.0041,57.0040,10.6210,5.0181,9.6135
297.7000,26.4375,-0.0064,-0.0214,57.0040,10.6215,5.0182,9.6135
297.8000,26.4375,-0.0180,-0.0270,57.0040,10.6210,5.0177,9.6135
297.9000,26.4375,-0.0244,-0.0143,57.0064,10.6215,5.0182,9.6135
298.0000,26.4375,-0.0165,-0.0158,57.0040,10.6210,5.0182,9.6135
298.1000,26.4375,-0.0139,-0.0008,57.0064,10.6215,5.0182,9.6131
298.2000,26.4375,-0.0015,-0.0338,57.0040,10.6210,5.0184,9.6135
298.3000,26.4375,-0.0330,-0.0172,57.0040,10.6210,5.0182,9.6135
298.4000,26.4375,-0.0079,-0.0225,57.0064,10.6215,5.0182,9.6135
298.5000,26.4375,-0.0011,-0.0292,57.0064,10.6215,5.0182,9.6135
298.6000,26.4375,-0.0105,-0.0019,57.0064,10.6210,5.0182,9.6139
298.7000,26.4375,-0.0071,-0.0319,57.0040,10.6210,5.0182,9.6135
298.8000,26.4375,-0.0101,-0.0214,57.0040,10.6215,5.0182,9.6135
298.9000,26.4375,-0.0199,-0.0199,57.0064,10.6215,5.0182,9.6135
299.0000,26.4375,-0.0203,-0.0049,57.0040,10.6210,5.0182,9.6135
299.1000,26.4375,-0.0105,-0.0150,57.0064,10.6215,5.0182,9.6135
299.2000,26.4375,-0.0045,-0.0158,57.0064,10.6210,5.0182,9.6135
299.3000,26.4375,-0.0176,0.0019,57.0064,10.6215,5.0182,9.6135
299.4000,26.4375,-0.0030,-0.0236,57.0064,10.6215,5.0182,9.6135
299.5000,26.4375,0.0030,-0.0127,57.0064,10.6215,5.0182,9.6135
299.6000,26.4375,-0.0071,-0.0116,57.0064,10.6215,5.0182,9.6135
299.7000,26.4375,-0.0041,-0.0034,57.0040,10.6215,5.0182,9.6135
299.8000,26.4375,-0.0037,-0.0169,57.0064,10.6215,5.0182,9.6135
299.9000,26.4375,-0.0022,-0.0191,57.0040,10.6215,5.0182,9.6135
300.0000,26.4375,-0.0203,-0.0146,57.0064,10.6210,5.0182,9.6135
300.1000,26.4375,-0.0004,-0.0214,57.0040,10.6215,5.0182,9.6135
300.2000,26.4375,-0.0124,-0.0109,57.0040,10.6215,5.0182,9.6139
300.3000,26.3750,-0.0139,-0.0315,57.0064,10.6215,5.0182,9.6135
300.4000,26.3750,-0.0090,-0.0233,57.0064,10.6215,5.0182,9.6135
300.5000,26.3750,0.0015,-0.0480,57.0040,10.6210,5.0182,9.6135
300.6000,26.3750,-0.0060,-0.0247,57.0064,10.6215,5.0182,9.6135
300.7000,26.3750,-0.0184,-0.0195,57.0064,10.6215,5.0182,9.6135
300.8000,26.4375,-0.0225,-0.0180,57.0064,10.6215,5.0182,9.6135
300.9000,26.4375,-0.0266,-0.0266,57.0064,10.6215,5.0182,9.6135
301.0000,26.4375,-0.0472,-0.0041,57.0040,10.6215,5.0182,9.6135
301.1000,26.3750,-0.0124,-0.0109,57.0064,10.6210,5.0182,9.6135
301.2000,26.3750,-0.0390,-0.0214,57.0064,10.6215,5.0184,9.6135
301.3000,26.4375,-0.0131,-0.0109,57.0064,10.6215,5.0182,9.6135
301.4000,26.4375,-0.0105,-0.0262,57.0040,10.6215,5.0182,9.6135
301.5000,26.4375,-0.0221,-0.0094,57.0064,10.6210,5.0182,9.6135
301.6000,26.4375,-0.0101,-0.0135,57.0040,10.6215,5.0182,9.6135
301.7000,26.4375,-0.0217,-0.0210,57.0040,10.6215,5.0182,9.6135
301.8000,26.3750,-0.0236,-0.0341,57.0064,10.6210,5.0182,9.6135
301.9000,26.3750,-0.0206,-0.0188,57.0064,10.6215,5.0182,9.6135
302.0000,26.3750,-0.0184,-0.0217,57.0064,10.6215,5.0182,9.6135
302.1000,26.3750,-0.0229,-0.0049,57.0064,10.6215,5.0182,9.6135
302.2000,26.3750,-0.0165,-0.0135,57.0040,10.6210,5.0182,9.6135
302.3000,26.3750,-0.0086,-0.0120,57.0064,10.6215,5.0182,9.6135
302.4000,26.3750,-0.0116,-0.0049,57.0040,10.6215,5.0182,9.6135
302.5000,26.3750,-0.0105,-0.0405,57.0040,10.6215,5.0182,9.6135
302.6000,26.3750,0.0004,-0.0165,57.0064,10.6210,5.0182,9.6135
302.7000,26.3750,-0.0109,-0.0120,57.0064,10.6215,5.0182,9.6135
302.8000,26.3750,-0.0068,-0.0199,57.0064,10.6215,5.0182,9.6135
302.9000,26.3750,-0.0217,0.0019,57.0040,10.6210,5.0182,9.6135
303.0000,26.4375,-0.0022,-0.0345,57.0040,10.6210,5.0182,9.6135
303.1000,26.4375,-0.0143,-0.0308,57.0040,10.6210,5.0182,9.6135
303.2000,26.4375,-0.0161,-0.0229,57.0040,10.6215,5.0182,9.6135
303.3000,26.4375,-0.0308,-0.0068,57.0040,10.6215,5.0182,9.6135
303.4000,26.4375,-0.0266,-0.0214,57.0040,10.6215,5.0182,9.6135
303.5000,26.3750,-0.0304,-0.0281,57.0064,10.6215,5.0182,9.6135
303.6000,26.3750,-0.0300,-0.0311,57.0040,10.6215,5.0182,9.6135
303.7000,26.3750,-0.0113,-0.0165,57.0064,10.6210,5.0182,9.6135
303.8000,26.3750,-0.0292,-0.0139,57.0064,10.6215,5.0182,9.6135
303.9000,26.3750,-0.0113,-0.0180,57.0064,10.6210,5.0184,9.6135
304.0000,26.3750,-0.0315,-0.0199,57.0040,10.6215,5.0182,9.6135
304.1000,26.3750,-0.0390,-0.0240,57.0040,10.6215,5.0182,9.6135
304.2000,26.4375,-0.0143,-0.0214,57.0064,10.6215,5.0182,9.6135
304.3000,26.4375,-0.0285,-0.0244,57.0040,10.6210,5.0182,9.6135
304.4000,26.4375,-0.0135,-0.0176,57.0064,10.6210,5.0182,9.6135
304.5000,26.4375,-0.0169,-0.0150,57.0064,10.6210,5.0184,9.6135
304.6000,26.4375,-0.0086,-0.0090,57.0040,10.6215,5.0182,9.6135
304.7000,26.4375,-0.0090,-0.0292,57.0040,10.6215,5.0182,9.6135
304.8000,26.4375,-0.0240,-0.0259,57.0040,10.6210,5.0182,9.6135
304.9000,26.4375,-0.0158,-0.0349,57.0040,10.6215,5.0182,9.6135
305.0000,26.4375,-0.0041,-0.0304,57.0064,10.6210,5.0182,9.6135
305.1000,26.4375,-0.0172,-0.0184,57.0040,10.6215,5.0184,9.6135
305.2000,26.4375,-0.0165,-0.0270,57.0040,10.6215,5.0182,9.6135
305.3000,26.4375,-0.0233,-0.0349,57.0064,10.6210,5.0182,9.6135
305.4000,26.4375,-0.0233,-0.0049,57.0064,10.6215,5.0184,9.6135
305.5000,26.3750,-0.0274,-0.0247,57.0040,10.6210,5.0182,9.6135
305.6000,26.3750,-0.0233,-0.0180,57.0064,10.6215,5.0182,9.6135
305.7000,26.3750,-0.0199,-0.0251,57.0040,10.6215,5.0182,9.6135
305.8000,26.3750,-0.0199,-0.0308,57.0040,10.6215,5.0182,9.6135
305.9000,26.3750,-0.0158,-0.0225,57.0040,10.6215,5.0182,9.6135
306.0000,26.3750,-0.0233,-0.0109,57.0040,10.6215,5.0182,9.6135
306.1000,26.3750,-0.0274,-0.0233,57.0064,10.6215,5.0182,9.6135
306.2000,26.3750,-0.0109,-0.0206,57.0064,10.6210,5.0182,9.6135
306.3000,26.3750,-0.0158,-0.0169,57.0064,10.6215,5.0182,9.6135
306.4000,26.3750,-0.0135,-0.0281,57.0064,10.6215,5.0182,9.6135
306.5000,26.3750,-0.0150,-0.0405,57.0064,10.6210,5.0182,9.6135
306.6000,26.3750,-0.0176,-0.0278,57.0040,10.6215,5.0182,9.6135
306.7000,26.3750,-0.0240,-0.0278,57.0064,10.6210,5.0182,9.6135
306.8000,26.3750,-0.0075,-0.0262,57.0064,10.6215,5.0182,9.6135
306.9000,26.3750,-0.0386,-0.0206,57.0064,10.6215,5.0181,9.6135
307.0000,26.3750,-0.0330,-0.0210,57.0064,10.6215,5.0182,9.6135
307.1000,26.3750,-0.0199,-0.0124,57.0064,10.6215,5.0182,9.6135
307.2000,26.4375,-0.0229,-0.0266,57.0040,10.6210,5.0182,9.6135
307.3000,26.4375,-0.0401,-0.0180,57.0064,10.6210,5.0182,9.6135
307.4000,26.3750,-0.0180,-0.0120,57.0040,10.6210,5.0182,9.6135
307.5000,26.3750,-0.0056,-0.0420,57.0040,10.6215,5.0182,9.6135
307.6000,26.3750,-0.0229,-0.0225,57.0064,10.6215,5.0182,9.6135
307.7000,26.3750,-0.0154,-0.0195,57.0040,10.6210,5.0182,9.6135
307.8000,26.3750,-0.0184,-0.0113,57.0064,10.6215,5.0184,9.6135
307.9000,26.3750,-0.0308,-0.0094,57.0064,10.6215,5.0182,9.6135
308.0000,26.3750,-0.0068,-0.0135,57.0064,10.6215,5.0182,9.6135
308.1000,26.4375,-0.0188,-0.0233,57.0064,10.6215,5.0182,9.6135
308.2000,26.4375,-0.0109,-0.0251,57.0064,10.6210,5.0182,9.6135
308.3000,26.4375,-0.0304,-0.0191,57.0064,10.6215,5.0182,9.6135
308.4000,26.4375,-0.0259,-0.0214,57.0040,10.6215,5.0182,9.6135
308.5000,26.4375,-0.0195,-0.0195,57.0064,10.6210,5.0182,9.6135
308.6000,26.3750,-0.0285,-0.0049,57.0064,10.6215,5.0182,9.6135
308.7000,26.3750,-0.0045,-0.0217,57.0064,10.6215,5.0182,9.6135
308.8000,26.3750,-0.0105,-0.0311,57.0040,10.6210,5.0182,9.6135
308.9000,26.4375,-0.0075,-0.0195,57.0040,10.6215,5.0182,9.6135
309.0000,26.4375,-0.0086,-0.0071,57.0040,10.6215,5.0182,9.6135
309.1000,26.4375,-0.0169,-0.0278,57.0040,10.6215,5.0182,9.6135
309.2000,26.4375,-0.0176,-0.0229,57.0064,10.6215,5.0182,9.6135
309.3000,26.3750,-0.0274,-0.0169,57.0040,10.6215,5.0182,9.6135
309.4000,26.3750,-0.0266,-0.0191,57.0040,10.6210,5.0182,9.6135
309.5000,26.3750,-0.0124,-0.0034,57.0064,10.6210,5.0182,9.6135
309.6000,26.3750,-0.0251,-0.0176,57.0064,10.6215,5.0182,9.6135
309.7000,26.3750,-0.0154,-0.0165,57.0064,10.6210,5.0182,9.6135
309.8000,26.4375,-0.0161,-0.0214,57.0064,10.6210,5.0182,9.6135
309.9000,26.4375,-0.0278,-0.0274,57.0064,10.6215,5.0182,9.6135
310.0000,26.4375,-0.0172,-0.0278,57.0040,10.6215,5.0182,9.6135
310.1000,26.4375,-0.0131,-0.0206,57.0040,10.6215,5.0182,9.6135
310.2000,26.4375,0.0030,-0.0146,57.0040,10.6210,5.0182,9.6135
310.3000,26.4375,-0.0064,-0.0236,57.0064,10.6210,5.0182,9.6135
310.4000,26.4375,-0.0300,-0.0214,57.0040,10.6215,5.0182,9.6135
310.5000,26.4375,-0.0056,-0.0315,57.0064,10.6215,5.0182,9.6135
310.6000,26.4375,-0.0322,-0.0127,57.0064,10.6210,5.0182,9.6135
310.7000,26.4375,-0.0334,-0.0394,57.0040,10.6215,5.0182,9.6135
310.8000,26.4375,-0.0191,-0.0176,57.0040,10.6210,5.0182,9.6135
310.9000,26.4375,0.0000,-0.0176,57.0064,10.6215,5.0182,9.6135
311.0000,26.4375,-0.0266,-0.0135,57.0040,10.6215,5.0182,9.6135
311.1000,26.4375,-0.0289,-0.0278,57.0040,10.6215,5.0182,9.6135
311.2000,26.4375,-0.0143,-0.0236,57.0040,10.6215,5.0182,9.6135
311.3000,26.4375,-0.0180,-0.0221,57.0040,10.6215,5.0182,9.6135
311.4000,26.4375,-0.0217,-0.0345,57.0040,10.6210,5.0182,9.6135
311.5000,26.3750,-0.0255,-0.0319,57.0040,10.6215,5.0182,9.6135
311.6000,26.3750,-0.0266,-0.0214,57.0040,10.6210,5.0182,9.6135
311.7000,26.3750,-0.0116,-0.0304,57.0040,10.6210,5.0182,9.6135
311.8000,26.4375,-0.0199,-0.0127,57.0040,10.6215,5.0182,9.6135
311.9000,26.4375,-0.0315,-0.0315,57.0040,10.6215,5.0182,9.6135
312.0000,26.4375,-0.0281,-0.0450,57.0040,10.6210,5.0182,9.6135
312.1000,26.4375,-0.0244,-0.0255,57.0040,10.6215,5.0182,9.6135
312.2000,26.4375,-0.0255,-0.0311,57.0064,10.6215,5.0182,9.6135
312.3000,26.3750,-0.0334,-0.0416,57.0040,10.6215,5.0182,9.6135
312.4000,26.3750,-0.0311,-0.0266,57.0040,10.6215,5.0182,9.6135
312.5000,26.3750,-0.0188,-0.0150,57.0040,10.6215,5.0182,9.6135
312.6000,26.3750,-0.0116,-0.0499,57.0064,10.6210,5.0184,9.6135
312.7000,26.3750,-0.0180,-0.0308,57.0040,10.6210,5.0182,9.6135
312.8000,26.3750,-0.0356,-0.0308,57.0040,10.6210,5.0182,9.6135
312.9000,26.3750,-0.0319,-0.0229,57.0040,10.6210,5.0182,9.6135
313.0000,26.3750,-0.0296,-0.0259,57.0040,10.6210,5.0182,9.6135
313.1000,26.3750,-0.0233,-0.0158,57.0040,10.6215,5.0184,9.6135
313.2000,26.3750,-0.0203,-0.0274,57.0040,10.6215,5.0182,9.6135
313.3000,26.3750,-0.0236,-0.0443,57.0064,10.6210,5.0182,9.6135
313.4000,26.3750,-0.0476,-0.0322,57.0040,10.6215,5.0182,9.6135
313.5000,26.4375,-0.0090,-0.0266,57.0040,10.6215,5.0182,9.6135
313.6000,26.4375,-0.0221,-0.0274,57.0040,10.6215,5.0182,9.6135
313.7000,26.4375,-0.0082,-0.0371,57.0064,10.6210,5.0182,9.6135
313.8000,26.4375,-0.0165,-0.0334,57.0064,10.6215,5.0182,9.6135
313.9000,26.4375,-0.0225,-0.0450,57.0040,10.6215,5.0182,9.6135
314.0000,26.4375,-0.0086,-0.0390,57.0064,10.6210,5.0182,9.6135
314.1000,26.4375,-0.0322,-0.0266,57.0040,10.6215,5.0182,9.6135
314.2000,26.3750,-0.0364,-0.0251,57.0064,10.6210,5.0182,9.6135
314.3000,26.3750,-0.0281,-0.0386,57.0064,10.6215,5.0182,9.6135
314.4000,26.3750,-0.0255,-0.0214,57.0040,10.6210,5.0182,9.6135
314.5000,26.3750,-0.0203,-0.0113,57.0064,10.6210,5.0182,9.6135
314.6000,26.3750,-0.0247,-0.0315,57.0064,10.6215,5.0182,9.6135
314.7000,26.4375,-0.0274,-0.0443,57.0040,10.6215,5.0182,9.6135
314.8000,26.4375,-0.0281,-0.0367,57.0064,10.6215,5.0182,9.6135
314.9000,26.4375,-0.0326,-0.0386,57.0040,10.6210,5.0182,9.6135
315.0000,26.4375,-0.0184,-0.0251,57.0040,10.6210,5.0182,9.6135
315.1000,26.4375,-0.0154,-0.0236,57.0064,10.6215,5.0182,9.6135
315.2000,26.4375,-0.0169,-0.0270,57.0064,10.6215,5.0182,9.6135
315.3000,26.4375,-0.0116,-0.0244,57.0040,10.6215,5.0182,9.6135
315.4000,26.3750,-0.0086,-0.0274,57.0064,10.6210,5.0182,9.6135
315.5000,26.3750,-0.0285,-0.0289,57.0064,10.6210,5.0182,9.6135
315.6000,26.3750,-0.0206,-0.0521,57.0040,10.6210,5.0182,9.6135
315.7000,26.3750,-0.0233,-0.0304,57.0040,10.6210,5.0182,9.6135
315.8000,26.3750,-0.0233,-0.0255,57.0064,10.6215,5.0182,9.6135
315.9000,26.3750,-0.0195,-0.0292,57.0064,10.6210,5.0184,9.6135
316.0000,26.3750,-0.0124,-0.0386,57.0040,10.6210,5.0182,9.6135
316.1000,26.3750,-0.0105,-0.0233,57.0064,10.6210,5.0182,9.6135
316.2000,26.3750,-0.0169,-0.0367,57.0040,10.6215,5.0182,9.6135
316.3000,26.3750,-0.0165,-0.0116,57.0040,10.6215,5.0182,9.6135
316.4000,26.3750,-0.0131,-0.0353,57.0040,10.6210,5.0182,9.6135
316.5000,26.3750,-0.0101,-0.0274,57.0064,10.6215,5.0182,9.6135
316.6000,26.4375,-0.0169,-0.0229,57.0040,10.6215,5.0182,9.6135
316.7000,26.4375,-0.0217,-0.0082,57.0040,10.6210,5.0182,9.6135
316.8000,26.4375,-0.0045,-0.0292,57.0064,10.6215,5.0182,9.6135
316.9000,26.4375,-0.0116,-0.0105,57.0040,10.6215,5.0182,9.6135
317.0000,26.4375,-0.0124,-0.0214,57.0040,10.6215,5.0182,9.6135
317.1000,26.4375,-0.0172,-0.0259,57.0064,10.6215,5.0182,9.6135
317.2000,26.4375,-0.0292,-0.0236,57.0040,10.6215,5.0182,9.6135
317.3000,26.4375,-0.0217,-0.0311,57.0064,10.6215,5.0182,9.6135
317.4000,26.4375,0.0000,-0.0214,57.0064,10.6210,5.0182,9.6135
317.5000,26.4375,-0.0150,-0.0259,57.0040,10.6215,5.0182,9.6135
317.6000,26.4375,0.0008,-0.0075,57.0040,10.6215,5.0182,9.6135
317.7000,26.4375,-0.0086,-0.0176,57.0064,10.6210,5.0182,9.6135
317.8000,26.4375,-0.0135,-0.0113,57.0040,10.6215,5.0182,9.6135
317.9000,26.3750,-0.0169,-0.0266,57.0040,10.6215,5.0182,9.6135
318.0000,26.3750,-0.0236,-0.0116,57.0040,10.6210,5.0182,9.6135
318.1000,26.3750,-0.0143,-0.0199,57.0064,10.6210,5.0184,9.6135
318.2000,26.3750,-0.0113,-0.0229,57.0040,10.6210,5.0182,9.6135
318.3000,26.3750,-0.0105,-0.0356,57.0040,10.6215,5.0182,9.6135
318.4000,26.3750,0.0056,-0.0124,57.0064,10.6215,5.0182,9.6135
318.5000,26.3750,-0.0109,0.0030,57.0064,10.6215,5.0182,9.6135
318.6000,26.3750,0.0094,-0.0259,57.0040,10.6215,5.0182,9.6135
318.7000,26.3750,-0.0109,-0.0079,57.0040,10.6215,5.0184,9.6135
318.8000,26.3750,-0.0281,-0.0127,57.0064,10.6215,5.0182,9.6135
318.9000,26.3750,-0.0068,-0.0146,57.0040,10.6215,5.0182,9.6139
319.0000,26.3750,-0.0221,-0.0270,57.0040,10.6215,5.0182,9.6135
319.1000,26.4375,-0.0315,-0.0199,57.0040,10.6210,5.0182,9.6135
319.2000,26.4375,-0.0304,-0.0353,57.0040,10.6215,5.0181,9.6131
319.3000,26.4375,-0.0300,-0.0289,57.0040,10.6210,5.0182,9.6135
319.4000,26.4375,-0.0244,-0.0225,57.0040,10.6210,5.0179,9.6131
319.5000,26.4375,-0.0334,-0.0443,57.0040,10.6210,5.0177,9.6135
319.6000,26.4375,-0.0285,-0.0221,57.0040,10.6215,5.0182,9.6135
319.7000,26.4375,-0.0214,-0.0214,57.0040,10.6210,5.0181,9.6135
319.8000,26.4375,-0.0176,-0.0289,57.0040,10.6210,5.0182,9.6135
319.9000,26.4375,-0.0150,-0.0300,57.0040,10.6215,5.0182,9.6135
320.0000,26.4375,-0.0206,-0.0274,57.0040,10.6215,5.0182,9.6135
320.1000,26.4375,-0.0266,-0.0184,57.0064,10.6210,5.0184,9.6135
320.2000,26.4375,-0.0428,-0.0098,57.0040,10.6210,5.0182,9.6135
320.3000,26.4375,-0.0195,-0.0214,57.0064,10.6210,5.0181,9.6135
320.4000,26.4375,-0.0259,-0.0308,57.0040,10.6210,5.0182,9.6135
320.5000,26.3750,-0.0034,-0.0143,57.0040,10.6210,5.0182,9.6135
320.6000,26.3750,-0.0353,-0.0221,57.0064,10.6215,5.0182,9.6135
320.7000,26.3750,-0.0326,-0.0203,57.0040,10.6210,5.0182,9.6135
320.8000,26.3750,-0.0158,-0.0011,57.0064,10.6215,5.0182,9.6135
320.9000,26.3750,-0.0262,-0.0274,57.0040,10.6210,5.0182,9.6135
321.0000,26.3750,-0.0233,-0.0296,57.0064,10.6215,5.0182,9.6135
321.1000,26.3750,-0.0229,-0.0217,57.0064,10.6210,5.0182,9.6135
321.2000,26.3750,-0.0064,-0.0278,57.0040,10.6210,5.0182,9.6135
321.3000,26.4375,-0.0158,-0.0169,57.0040,10.6215,5.0182,9.6135
321.4000,26.4375,-0.0210,-0.0221,57.0064,10.6215,5.0182,9.6135
321.5000,26.4375,-0.0345,-0.0056,57.0040,10.6210,5.0182,9.6135
321.6000,26.4375,0.0019,-0.0191,57.0040,10.6210,5.0182,9.6135
321.7000,26.3750,-0.0195,-0.0086,57.0040,10.6215,5.0182,9.6135
321.8000,26.3750,-0.0158,-0.0229,57.0040,10.6210,5.0184,9.6135
321.9000,26.3750,-0.0090,-0.0278,57.0040,10.6210,5.0184,9.6135
322.0000,26.3750,-0.0116,-0.0274,57.0040,10.6210,5.0184,9.6135
322.1000,26.3750,-0.0259,-0.0191,57.0064,10.6215,5.0182,9.6135
322.2000,26.3750,-0.0247,-0.0281,57.0040,10.6215,5.0182,9.6135
322.3000,26.3750,-0.0143,-0.0131,57.0064,10.6210,5.0182,9.6135
322.4000,26.3750,-0.0094,-0.0255,57.0064,10.6215,5.0182,9.6135
322.5000,26.4375,-0.0154,-0.0079,57.0064,10.6215,5.0182,9.6135
322.6000,26.4375,-0.0090,-0.0098,57.0040,10.6210,5.0181,9.6135
322.7000,26.4375,-0.0308,-0.0326,57.0064,10.6210,5.0182,9.6135
322.8000,26.4375,-0.0251,-0.0274,57.0040,10.6215,5.0182,9.6135
322.9000,26.4375,-0.0281,-0.0278,57.0040,10.6210,5.0182,9.6135
323.0000,26.4375,-0.0150,-0.0367,57.0040,10.6215,5.0182,9.6135
323.1000,26.4375,-0.0165,-0.0214,57.0064,10.6210,5.0182,9.6135
323.2000,26.3750,-0.0079,-0.0191,57.0040,10.6215,5.0182,9.6135
323.3000,26.3750,-0.0082,-0.0262,57.0064,10.6215,5.0182,9.6135
323.4000,26.3750,-0.0154,-0.0334,57.0040,10.6215,5.0182,9.6135
323.5000,26.3750,-0.0056,-0.0210,57.0064,10.6210,5.0182,9.6135
323.6000,26.3750,-0.0015,-0.0270,57.0064,10.6215,5.0182,9.6135
323.7000,26.4375,-0.0172,-0.0022,57.0040,10.6210,5.0182,9.6135
323.8000,26.4375,-0.0135,-0.0233,57.0040,10.6210,5.0182,9.6135
323.9000,26.4375,0.0030,0.2970,57.0040,10.6210,5.0182,9.6135
324.0000,26.4375,0.5033,10.1306,57.0040,10.6215,5.0182,9.6135
324.1000,26.4375,0.5085,10.1846,57.0040,10.6210,5.0182,9.6135
324.2000,26.4375,0.5167,10.0954,57.0064,10.6215,5.0182,9.6135
324.3000,26.4375,0.5231,10.1149,57.0040,10.6215,5.0182,9.6135
324.4000,26.4375,0.5130,10.1512,57.0064,10.6210,5.0182,9.6135
324.5000,26.4375,0.4984,10.1272,57.0064,10.6210,5.0182,9.6135
324.6000,26.4375,0.5164,10.1066,57.0040,10.6210,5.0181,9.6131
324.7000,26.4375,0.5291,10.1479,57.0064,10.6210,5.0182,9.6135
324.8000,26.4375,0.5437,10.1524,57.0040,10.6210,5.0182,9.6135
324.9000,26.4375,0.5055,10.1392,57.0040,10.6215,5.0182,9.6135
325.0000,26.4375,0.5059,10.2083,57.0064,10.6215,5.0182,9.6135
325.1000,26.4375,0.5257,10.1978,57.0040,10.6215,5.0182,9.6135
325.2000,26.4375,0.5040,10.0927,57.0040,10.6210,5.0182,9.6135
325.3000,26.4375,0.5205,10.1539,57.0064,10.6210,5.0182,9.6135
325.4000,26.3750,0.5145,10.1670,57.0040,10.6215,5.0182,9.6135
325.5000,26.3750,0.5318,10.3658,57.0064,10.6215,5.0182,9.6135
325.6000,26.3750,0.5145,10.1925,57.0064,10.6215,5.0182,9.6135
325.7000,26.3750,0.5059,10.1640,57.0040,10.6215,5.0182,9.6135
325.8000,26.3750,0.5242,10.3350,57.0040,10.6210,5.0182,9.6135
325.9000,26.3750,0.5149,10.1764,57.0040,10.6210,5.0182,9.6135
326.0000,26.3750,0.4965,10.1374,57.0040,10.6215,5.0182,9.6135
326.1000,26.4375,0.5272,10.2930,57.0064,10.6215,5.0182,9.6135
326.2000,26.4375,0.5179,10.1370,57.0040,10.6215,5.0182,9.6135
326.3000,26.4375,0.5340,10.1610,57.0040,10.6215,5.0182,9.6135
326.4000,26.4375,0.5250,10.2506,57.0040,10.6215,5.0182,9.6135
326.5000,26.4375,0.5164,10.1066,57.0040,10.6215,5.0184,9.6135
326.6000,26.4375,0.5119,10.1707,57.0064,10.6210,5.0184,9.6135
326.7000,26.4375,0.5261,10.1670,57.0040,10.6210,5.0181,9.6135
326.8000,26.4375,0.5404,10.1441,57.0040,10.6210,5.0181,9.6135
326.9000,26.4375,0.5321,10.1929,57.0040,10.6215,5.0182,9.6135
327.0000,26.4375,0.5141,10.2180,57.0040,10.6215,5.0182,9.6135
327.1000,26.3750,0.5280,10.1126,57.0064,10.6215,5.0182,9.6135
327.2000,26.3750,0.5085,10.1670,57.0040,10.6215,5.0182,9.6135
327.3000,26.3750,0.5141,10.1636,57.0064,10.6215,5.0182,9.6135
327.4000,26.3750,0.5239,10.1400,57.0040,10.6215,5.0182,9.6135
327.5000,26.3750,0.5220,10.1989,57.0040,10.6215,5.0182,9.6135
327.6000,26.3750,0.5228,10.1745,57.0064,10.6210,5.0182,9.6135
327.7000,26.3750,0.5066,10.1419,57.0064,10.6215,5.0182,9.6135
327.8000,26.4375,0.5254,10.1955,57.0040,10.6210,5.0182,9.6135
327.9000,26.4375,0.5160,10.1846,57.0040,10.6210,5.0182,9.6135
328.0000,26.4375,0.5265,10.1370,57.0040,10.6210,5.0182,9.6135
328.1000,26.4375,0.5021,10.1670,57.0064,10.6215,5.0182,9.6135
328.2000,26.4375,0.5362,10.2094,57.0064,10.6215,5.0182,9.6135
